"Time (ms)","Trajectory 1"
"25248","-60.97943"
"25296","-55.95593"
"25328","-50.51274"
"25376","-44.7012"
"25408","-38.58157"
"25456","-32.22446"
"25504","-25.70387"
"25536","-19.08943"
"25584","-12.4454"
"25616","-5.835565"
"25664","0.6698337"
"25712","6.989714"
"25744","13.03474"
"25792","18.71798"
"25824","23.96688"
"25872","28.72549"
"25920","32.94382"
"25952","36.56677"
"26000","39.53414"
"26032","41.79105"
"26080","43.30009"
"26128","44.04237"
"26160","44.00994"
"26208","43.20263"
"26240","41.62992"
"26288","39.31401"
"26336","36.28969"
"26368","32.5998"
"26416","28.2962"
"26448","23.44256"
"26496","18.10818"
"26544","12.36104"
"26576","6.26777"
"26624","-0.1043146"
"26656","-6.683487"
"26704","-13.39259"
"26752","-20.15489"
"26784","-26.89548"
"26832","-33.53524"
"26864","-39.99078"
"26912","-46.18082"
"26960","-52.03206"
"26992","-57.48158"
"27040","-62.47613"
"27072","-66.97271"
"27120","-70.93615"
"27168","-74.3329"
"27200","-77.13133"
"27248","-79.30611"
"27296","-80.84009"
"27328","-81.7252"
"27376","-81.95933"
"27408","-81.54073"
"27456","-80.46837"
"27504","-78.74789"
"27536","-76.39501"
"27584","-73.43568"
"27616","-69.90628"
"27664","-65.84828"
"27712","-61.29971"
"27744","-56.29728"
"27792","-50.88623"
"27824","-45.12284"
"27872","-39.07095"
"27920","-32.79681"
"27952","-26.36266"
"28000","-19.82666"
"28032","-13.24914"
"28080","-6.696815"
"28128","-0.2450643"
"28160","6.021732"
"28208","12.01643"
"28240","17.65869"
"28288","22.87724"
"28336","27.60657"
"28368","31.78671"
"28416","35.36657"
"28448","38.30598"
"28496","40.57171"
"28544","42.13007"
"28576","42.94662"
"28624","42.99554"
"28656","42.26802"
"28704","40.77338"
"28752","38.53672"
"28784","35.59315"
"28832","31.97792"
"28864","27.72686"
"28912","22.89154"
"28960","17.54965"
"28992","11.79551"
"29040","5.71936"
"29088","-0.6059495"
"29120","-7.120554"
"29168","-13.76114"
"29200","-20.44928"
"29248","-27.09698"
"29296","-33.62148"
"29328","-39.95037"
"29376","-46.01443"
"29408","-51.74509"
"29456","-57.08091"
"29504","-61.97057"
"29536","-66.36868"
"29584","-70.23174"
"29616","-73.5215"
"29664","-76.2103"
"29712","-78.2826"
"29744","-79.73481"
"29792","-80.57066"
"29824","-80.79288"
"29872","-80.39909"
"29920","-79.38525"
"29952","-77.75231"
"30000","-75.50815"
"30032","-72.66492"
"30080","-69.23946"
"30128","-65.25922"
"30160","-60.76813"
"30208","-55.8231"
"30240","-50.48341"
"30288","-44.80615"
"30336","-38.84736"
"30368","-32.66082"
"30416","-26.29844"
"30448","-19.81661"
"30496","-13.28096"
"30544","-6.766312"
"30576","-0.3559395"
"30624","5.860492"
"30656","11.79565"
"30704","17.37723"
"30752","22.54999"
"30784","27.26408"
"30832","31.46591"
"30864","35.0985"
"30912","38.10658"
"30960","40.442"
"30992","42.06469"
"31040","42.94206"
"31088","43.05329"
"31120","42.39223"
"31168","40.96319"
"31200","38.77834"
"31248","35.86372"
"31296","32.26477"
"31328","28.042"
"31376","23.26301"
"31408","17.99894"
"31456","12.32457"
"31504","6.317364"
"31536","0.0549053"
"31584","-6.386305"
"31616","-12.93169"
"31664","-19.51012"
"31712","-26.05293"
"31744","-32.49081"
"31792","-38.75348"
"31824","-44.77212"
"31872","-50.48141"
"31920","-55.82134"
"31952","-60.73856"
"32000","-65.18309"
"32032","-69.10409"
"32080","-72.45572"
"32128","-75.20774"
"32160","-77.34367"
"32208","-78.85292"
"32240","-79.73029"
"32288","-79.9751"
"32336","-79.58714"
"32368","-78.56736"
"32416","-76.92306"
"32448","-74.66911"
"32496","-71.82482"
"32544","-68.41338"
"32576","-64.46671"
"32624","-60.03032"
"32656","-55.1581"
"32704","-49.89905"
"32752","-44.29268"
"32784","-38.38104"
"32832","-32.22174"
"32864","-25.88352"
"32912","-19.43395"
"32960","-12.9395"
"32992","-6.472631"
"33040","-0.1129761"
"33088","6.057333"
"33120","11.96093"
"33168","17.52789"
"33200","22.69132"
"33248","27.38467"
"33296","31.54505"
"33328","35.1186"
"33376","38.06351"
"33408","40.34628"
"33456","41.93468"
"33504","42.79785"
"33536","42.9146"
"33584","42.27904"
"33616","40.89671"
"33664","38.78011"
"33712","35.95142"
"33744","32.4478"
"33792","28.32385"
"33824","23.64923"
"33872","18.50167"
"33920","12.95926"
"33952","7.094777"
"34000","0.975243"
"34032","-5.333635"
"34080","-11.76231"
"34128","-18.23628"
"34160","-24.67986"
"34208","-31.02085"
"34240","-37.19266"
"34288","-43.1308"
"34336","-48.76898"
"34368","-54.04266"
"34416","-58.89589"
"34448","-63.28261"
"34496","-67.16227"
"34544","-70.49701"
"34576","-73.25704"
"34624","-75.42426"
"34656","-76.98442"
"34704","-77.9216"
"34752","-78.22346"
"34784","-77.88583"
"34832","-76.91322"
"34864","-75.32026"
"34912","-73.12975"
"34960","-70.36669"
"34992","-67.05493"
"35040","-63.2182"
"35088","-58.88346"
"35120","-54.08529"
"35168","-48.86964"
"35200","-43.29506"
"35248","-37.42819"
"35296","-31.33423"
"35328","-25.07045"
"35376","-18.69057"
"35408","-12.25589"
"35456","-5.841161"
"35504","0.4683179"
"35536","6.584994"
"35584","12.42961"
"35616","17.93748"
"35664","23.05363"
"35712","27.72177"
"35744","31.87881"
"35792","35.45863"
"35824","38.4003"
"35872","40.65685"
"35920","42.20002"
"35952","43.02018"
"36000","43.1194"
"36032","42.49884"
"36080","41.15718"
"36128","39.10319"
"36160","36.3618"
"36208","32.96888"
"36240","28.96567"
"36288","24.39457"
"36336","19.30192"
"36368","13.74864"
"36416","7.813319"
"36448","1.583901"
"36496","-4.849996"
"36544","-11.40155"
"36576","-17.98956"
"36624","-24.53734"
"36656","-30.96914"
"36704","-37.20927"
"36752","-43.18467"
"36784","-48.82766"
"36832","-54.07907"
"36864","-58.89187"
"36912","-63.23121"
"36960","-67.07053"
"36992","-70.38669"
"37040","-73.15591"
"37088","-75.35159"
"37120","-76.94503"
"37168","-77.91035"
"37200","-78.23122"
"37248","-77.90308"
"37296","-76.9324"
"37328","-75.3373"
"37376","-73.14529"
"37408","-70.38694"
"37456","-67.09214"
"37504","-63.29063"
"37536","-59.01474"
"37584","-54.30229"
"37616","-49.1977"
"37664","-43.74866"
"37712","-37.9996"
"37744","-31.9912"
"37792","-25.77068"
"37824","-19.40204"
"37872","-12.96485"
"37920","-6.546233"
"37952","-0.2334721"
"38000","5.89029"
"38032","11.74462"
"38080","17.25032"
"38128","22.33688"
"38160","26.95155"
"38208","31.05456"
"38240","34.60461"
"38288","37.55402"
"38336","39.85558"
"38368","41.46773"
"38416","42.35703"
"38448","42.50451"
"38496","41.90961"
"38544","40.58483"
"38576","38.5496"
"38624","35.83053"
"38656","32.46293"
"38704","28.49178"
"38752","23.97398"
"38784","18.97479"
"38832","13.55906"
"38880","7.789409"
"38912","1.731055"
"38960","-4.545237"
"38992","-10.96217"
"39040","-17.43753"
"39088","-23.88909"
"39120","-30.23979"
"39168","-36.42023"
"39200","-42.36549"
"39248","-48.01077"
"39296","-53.29409"
"39328","-58.16203"
"39376","-62.57014"
"39408","-66.47792"
"39456","-69.84499"
"39504","-72.63517"
"39536","-74.8223"
"39584","-76.39231"
"39616","-77.34357"
"39664","-77.68243"
"39712","-77.41453"
"39744","-76.5395"
"39792","-75.05295"
"39824","-72.95497"
"39872","-70.26108"
"39920","-67.00294"
"39952","-63.21495"
"40000","-58.92555"
"40032","-54.16665"
"40080","-48.98624"
"40128","-43.45022"
"40160","-37.6349"
"40208","-31.61469"
"40240","-25.45256"
"40288","-19.20065"
"40336","-12.91029"
"40368","-6.643433"
"40416","-0.4735057"
"40448","5.523773"
"40496","11.27769"
"40544","16.72463"
"40576","21.80548"
"40624","26.45866"
"40656","30.61689"
"40704","34.21165"
"40752","37.18133"
"40784","39.47903"
"40832","41.07549"
"40880","41.95612"
"40912","42.11463"
"40960","41.54863"
"40992","40.26168"
"41040","38.26748"
"41088","35.5915"
"41120","32.26963"
"41168","28.34631"
"41200","23.87364"
"41248","18.90898"
"41296","13.51567"
"41328","7.767042"
"41376","1.741438"
"41408","-4.488053"
"41456","-10.8537"
"41504","-17.28416"
"41536","-23.69931"
"41584","-30.01359"
"41616","-36.14453"
"41664","-42.0232"
"41712","-47.59937"
"41744","-52.83406"
"41792","-57.6837"
"41824","-62.09144"
"41872","-65.99577"
"41920","-69.34702"
"41952","-72.11491"
"42000","-74.28641"
"42032","-75.86024"
"42080","-76.83553"
"42128","-77.19947"
"42160","-76.93034"
"42208","-76.01528"
"42240","-74.46307"
"42288","-72.30093"
"42336","-69.56409"
"42368","-66.28925"
"42416","-62.51338"
"42448","-58.27547"
"42496","-53.61847"
"42544","-48.58878"
"42576","-43.23459"
"42624","-37.60798"
"42656","-31.76735"
"42704","-25.77298"
"42752","-19.68029"
"42784","-13.53889"
"42832","-7.397503"
"42880","-1.311269"
"42912","4.651675"
"42960","10.40785"
"42992","15.86449"
"43040","20.93486"
"43088","25.55212"
"43120","29.66692"
"43168","33.23361"
"43200","36.20475"
"43248","38.53668"
"43296","40.19283"
"43328","41.14373"
"43376","41.37"
"43408","40.86621"
"43456","39.64239"
"43504","37.71948"
"43536","35.11868"
"43584","31.86002"
"43616","27.97638"
"43664","23.52443"
"43712","18.57805"
"43744","13.21402"
"43792","7.505927"
"43824","1.525186"
"43872","-4.659843"
"43920","-10.98317"
"43952","-17.37566"
"44000","-23.76331"
"44032","-30.06968"
"44080","-36.21457"
"44128","-42.11792"
"44160","-47.71336"
"44208","-52.95211"
"44240","-57.79046"
"44288","-62.18042"
"44336","-66.07423"
"44368","-69.42914"
"44416","-72.20766"
"44448","-74.38371"
"44496","-75.94877"
"44544","-76.90389"
"44576","-77.24747"
"44624","-76.97456"
"44656","-76.08318"
"44704","-74.57984"
"44752","-72.48416"
"44784","-69.82836"
"44832","-66.65086"
"44880","-62.98991"
"44912","-58.87897"
"44960","-54.34558"
"44992","-49.41904"
"45040","-44.1403"
"45088","-38.5601"
"45120","-32.73114"
"45168","-26.70771"
"45200","-20.54881"
"45248","-14.32164"
"45296","-8.105389"
"45328","-1.986916"
"45376","3.952246"
"45408","9.642732"
"45456","15.02132"
"45504","20.02485"
"45536","24.59196"
"45584","28.66476"
"45616","32.19043"
"45664","35.12659"
"45712","37.44122"
"45744","39.10618"
"45792","40.09451"
"45824","40.38335"
"45872","39.95584"
"45920","38.80341"
"45952","36.93338"
"46000","34.37395"
"46032","31.16818"
"46080","27.36402"
"46128","23.00991"
"46160","18.15667"
"46208","12.86217"
"46240","7.195534"
"46288","1.237153"
"46336","-4.925657"
"46368","-11.20421"
"46416","-17.51654"
"46448","-23.79558"
"46496","-29.98664"
"46544","-36.03522"
"46576","-41.87753"
"46624","-47.44067"
"46656","-52.65203"
"46704","-57.44965"
"46752","-61.78619"
"46784","-65.62691"
"46832","-68.94533"
"46880","-71.71865"
"46912","-73.92481"
"46960","-75.54209"
"46992","-76.55271"
"47040","-76.94762"
"47088","-76.72586"
"47120","-75.88911"
"47168","-74.43977"
"47200","-72.38593"
"47248","-69.74876"
"47296","-66.56404"
"47328","-62.87676"
"47376","-58.73534"
"47408","-54.18636"
"47456","-49.27099"
"47504","-44.0277"
"47536","-38.49813"
"47584","-32.72947"
"47616","-26.77475"
"47664","-20.69191"
"47712","-14.54229"
"47744","-8.393136"
"47792","-2.320047"
"47824","3.59861"
"47872","9.287967"
"47920","14.67663"
"47952","19.69933"
"48000","24.29854"
"48032","28.41693"
"48080","31.99299"
"48128","34.96764"
"48160","37.29299"
"48208","38.93508"
"48240","39.87341"
"48288","40.10357"
"48336","39.6364"
"48368","38.48656"
"48416","36.66252"
"48448","34.17287"
"48496","31.03921"
"48544","27.29879"
"48576","22.99953"
"48624","18.1974"
"48672","12.95711"
"48704","7.352776"
"48752","1.46489"
"48784","-4.627214"
"48832","-10.85039"
"48880","-17.13368"
"48912","-23.40038"
"48960","-29.56865"
"48992","-35.56101"
"49040","-41.31141"
"49088","-46.76696"
"49120","-51.88507"
"49168","-56.62577"
"49200","-60.94612"
"49248","-64.79886"
"49296","-68.13412"
"49328","-70.90673"
"49376","-73.08396"
"49408","-74.64864"
"49456","-75.59966"
"49504","-75.94743"
"49536","-75.70458"
"49584","-74.88014"
"49616","-73.47998"
"49664","-71.51262"
"49712","-68.99534"
"49744","-65.95207"
"49792","-62.40649"
"49824","-58.38465"
"49872","-53.92532"
"49920","-49.07998"
"49952","-43.90075"
"50000","-38.43339"
"50032","-32.72358"
"50080","-26.82503"
"50128","-20.79838"
"50160","-14.70617"
"50208","-8.61197"
"50240","-2.583614"
"50288","3.30413"
"50336","8.971389"
"50368","14.33987"
"50416","19.33714"
"50448","23.89564"
"50496","27.95502"
"50544","31.46797"
"50576","34.39727"
"50624","36.70767"
"50672","38.36757"
"50704","39.35397"
"50752","39.65061"
"50784","39.24884"
"50832","38.15248"
"50880","36.3748"
"50912","33.9318"
"50960","30.84315"
"50992","27.13913"
"51040","22.86426"
"51088","18.07557"
"51120","12.8412"
"51168","7.239911"
"51200","1.356869"
"51248","-4.724625"
"51296","-10.92866"
"51328","-17.18292"
"51376","-23.4111"
"51408","-29.53463"
"51456","-35.48386"
"51504","-41.20332"
"51536","-46.64362"
"51584","-51.75238"
"51616","-56.47546"
"51664","-60.76361"
"51712","-64.57593"
"51744","-67.87902"
"51792","-70.64445"
"51824","-72.84644"
"51872","-74.46172"
"51920","-75.47323"
"51952","-75.87484"
"52000","-75.67039"
"52032","-74.86776"
"52080","-73.47578"
"52128","-71.50735"
"52160","-68.9839"
"52208","-65.93249"
"52240","-62.37886"
"52288","-58.35043"
"52336","-53.88692"
"52368","-49.04058"
"52416","-43.86444"
"52448","-38.40583"
"52496","-32.71339"
"52544","-26.84557"
"52576","-20.86954"
"52624","-14.85515"
"52672","-8.872168"
"52704","-2.989938"
"52752","2.724925"
"52784","8.213317"
"52832","13.42327"
"52880","18.30046"
"52912","22.78127"
"52960","26.79937"
"52992","30.29737"
"53040","33.22768"
"53088","35.54663"
"53120","37.21697"
"53168","38.21281"
"53200","38.51743"
"53248","38.12408"
"53296","37.04054"
"53328","35.28591"
"53376","32.88362"
"53408","29.86171"
"53456","26.2582"
"53504","22.12125"
"53536","17.50217"
"53584","12.45049"
"53616","7.020113"
"53664","1.278664"
"53712","-4.695665"
"53744","-10.82549"
"53792","-17.03843"
"53824","-23.26122"
"53872","-29.41282"
"53920","-35.40915"
"53952","-41.17586"
"54000","-46.65013"
"54032","-51.77274"
"54080","-56.48679"
"54128","-60.74249"
"54160","-64.49955"
"54208","-67.72675"
"54240","-70.40134"
"54288","-72.51022"
"54336","-74.05016"
"54368","-75.02027"
"54416","-75.41189"
"54448","-75.21165"
"54496","-74.41734"
"54544","-73.04638"
"54576","-71.12588"
"54624","-68.67629"
"54672","-65.7071"
"54704","-62.22635"
"54752","-58.25456"
"54784","-53.83422"
"54832","-49.02575"
"54880","-43.89253"
