"Time (ms)","Trajectory 1"
"12416","215.7275"
"12448","205.974"
"12496","196.0894"
"12528","186.1667"
"12576","176.2996"
"12624","166.5905"
"12656","157.1461"
"12704","148.0715"
"12752","139.4628"
"12784","131.4003"
"12832","123.9492"
"12864","117.1607"
"12912","111.0763"
"12960","105.736"
"12992","101.1832"
"13040","97.46067"
"13072","94.60816"
"13120","92.65971"
"13168","91.63691"
"13200","91.54511"
"13248","92.37498"
"13280","94.10892"
"13328","96.72868"
"13376","100.2167"
"13408","104.5529"
"13456","109.7123"
"13488","115.6605"
"13536","122.3487"
"13584","129.7154"
"13616","137.6889"
"13664","146.1858"
"13696","155.1165"
"13744","164.3963"
"13792","173.9487"
"13824","183.6936"
"13872","193.5346"
"13904","203.3583"
"13952","213.0451"
"14000","222.4806"
"14032","231.5595"
"14080","240.1809"
"14112","248.2464"
"14160","255.6634"
"14208","262.3445"
"14240","268.2027"
"14288","273.1555"
"14320","277.1325"
"14368","280.0812"
"14416","281.9699"
"14448","282.7879"
"14496","282.5366"
"14528","281.217"
"14576","278.83"
"14624","275.3884"
"14656","270.9263"
"14704","265.4973"
"14752","259.1705"
"14784","252.0275"
"14832","244.1646"
"14864","235.6953"
"14912","226.7415"
"14960","217.4189"
"14992","207.8311"
"15040","198.0703"
"15072","188.2249"
"15120","178.3892"
"15168","168.6661"
"15200","159.1612"
"15248","149.9769"
"15280","141.2094"
"15328","132.9451"
"15376","125.2591"
"15408","118.2177"
"15456","111.8843"
"15488","106.3201"
"15536","101.5793"
"15584","97.70838"
"15616","94.74367"
"15664","92.70687"
"15696","91.6024"
"15744","91.42027"
"15792","92.14359"
"15824","93.75714"
"15872","96.24947"
"15904","99.60985"
"15952","103.8249"
"16000","108.8717"
"16032","114.7085"
"16080","121.2736"
"16112","128.4935"
"16160","136.2935"
"16208","144.6017"
"16240","153.3477"
"16288","162.4606"
"16320","171.8672"
"16368","181.4873"
"16416","191.2296"
"16448","200.9953"
"16496","210.6779"
"16528","220.1575"
"16576","229.3049"
"16624","237.9957"
"16656","246.1208"
"16704","253.5896"
"16752","260.3246"
"16784","266.2537"
"16832","271.3095"
"16864","275.4328"
"16912","278.5706"
"16960","280.6745"
"16992","281.7094"
"17040","281.6691"
"17072","280.5733"
"17120","278.4498"
"17168","275.3233"
"17200","271.2193"
"17248","266.1716"
"17280","260.2286"
"17328","253.4549"
"17376","245.9296"
"17408","237.7458"
"17456","229.0087"
"17488","219.8326"
"17536","210.3353"
"17584","200.6344"
"17616","190.8433"
"17664","181.0681"
"17696","171.4115"
"17744","161.9794"
"17792","152.8752"
"17824","144.1878"
"17872","135.9918"
"17904","128.3533"
"17952","121.3319"
"18000","114.9836"
"18032","109.36"
"18080","104.5045"
"18112","100.4544"
"18160","97.24632"
"18208","94.9174"
"18240","93.5013"
"18288","93.01965"
"18320","93.47621"
"18368","94.85583"
"18416","97.12817"
"18448","100.2566"
"18496","104.2099"
"18528","108.967"
"18576","114.5076"
"18624","120.8007"
"18656","127.7984"
"18704","135.4357"
"18752","143.6326"
"18784","152.3001"
"18832","161.347"
"18864","170.6837"
"18912","180.222"
"18960","189.8727"
"18992","199.5414"
"19040","209.1263"
"19072","218.5229"
"19120","227.63"
"19168","236.3475"
"19200","244.5726"
"19248","252.2011"
"19280","259.1323"
"19328","265.2762"
"19376","270.5563"
"19408","274.907"
"19456","278.2729"
"19488","280.6131"
"19536","281.8983"
"19584","282.11"
"19616","281.2472"
"19664","279.3284"
"19696","276.3868"
"19744","272.4637"
"19792","267.6037"
"19824","261.8528"
"19872","255.2644"
"19904","247.9096"
"19952","239.8812"
"20000","231.2845"
"20032","222.2275"
"20080","212.8201"
"20112","203.1732"
"20160","193.3981"
"20208","183.6071"
"20240","173.9122"
"20288","164.415"
"20320","155.2048"
"20368","146.3671"
"20416","137.9904"
"20448","130.1613"
"20496","122.957"
"20528","116.4442"
"20576","110.6782"
"20624","105.7021"
"20656","101.5465"
"20704","98.23103"
"20752","95.77018"
"20784","94.177"
"20832","93.46423"
"20864","93.64585"
"20912","94.73425"
"20960","96.73197"
"20992","99.62605"
"21040","103.3888"
"21072","107.9818"
"21120","113.3562"
"21168","119.4524"
"21200","126.2063"
"21248","133.5567"
"21280","141.4476"
"21328","149.8231"
"21376","158.6197"
"21408","167.7608"
"21456","177.1557"
"21488","186.7064"
"21536","196.3134"
"21584","205.8758"
"21616","215.2877"
"21664","224.4376"
"21696","233.214"
"21744","241.5113"
"21792","249.2314"
"21824","256.284"
"21872","262.5866"
"21904","268.0644"
"21952","272.6487"
"22000","276.2765"
"22032","278.8916"
"22080","280.4498"
"22112","280.9255"
"22160","280.3123"
"22208","278.6207"
"22240","275.873"
"22288","272.1026"
"22320","267.3606"
"22368","261.7161"
"22416","255.2444"
"22448","248.0222"
"22496","240.1357"
"22528","231.6876"
"22576","222.7906"
"22624","213.5517"
"22656","204.0661"
"22704","194.4259"
"22752","184.7283"
"22784","175.0735"
"22832","165.5618"
"22864","156.2965"
"22912","147.3855"
"22960","138.9385"
"22992","131.0577"
"23040","123.8224"
"23072","117.2831"
"23120","111.4714"
"23168","106.4136"
"23200","102.1383"
"23248","98.67941"
"23280","96.07198"
"23328","94.34055"
"23376","93.49303"
"23408","93.5274"
"23456","94.43799"
"23488","96.21719"
"23536","98.85712"
"23584","102.3477"
"23616","106.6719"
"23664","111.8026"
"23696","117.6991"
"23744","124.3035"
"23792","131.546"
"23824","139.3521"
"23872","147.6453"
"23904","156.346"
"23952","165.3704"
"24000","174.6322"
"24032","184.0439"
"24080","193.5179"
"24112","202.9679"
"24160","212.3001"
"24208","221.4082"
"24240","230.1795"
"24288","238.5039"
"24320","246.2766"
"24368","253.3962"
"24416","259.7671"
"24448","265.3069"
"24496","269.9538"
"24528","273.6654"
"24576","276.4108"
"24624","278.1616"
"24656","278.8932"
"24704","278.594"
"24752","277.2664"
"24784","274.9225"
"24832","271.5844"
"24864","267.2854"
"24912","262.0669"
"24960","255.98"
"24992","249.0942"
"25040","241.5002"
"25072","233.304"
"25120","224.6168"
"25168","215.5477"
"25200","206.2008"
"25248","196.6759"
"25280","187.0714"
"25328","177.487"
"25376","168.027"
"25408","158.8024"
"25456","149.9242"
"25488","141.4905"
"25536","133.5791"
"25584","126.253"
"25616","119.5693"
"25664","113.5819"
"25696","108.3397"
"25744","103.884"
"25792","100.2469"
"25824","97.45141"
"25872","95.51567"
"25904","94.45521"
"25952","94.28214"
"26000","95.00451"
"26032","96.62096"
"26080","99.11448"
"26112","102.4577"
"26160","106.6226"
"26208","111.5791"
"26240","117.2895"
"26288","123.7084"
"26320","130.7828"
"26368","138.4468"
"26416","146.6186"
"26448","155.2054"
"26496","164.1111"
"26544","173.2462"
"26576","182.5324"
"26624","191.8961"
"26656","201.2564"
"26704","210.5199"
"26752","219.5857"
"26784","228.3474"
"26832","236.6971"
"26864","244.5362"
"26912","251.7804"
"26960","258.3485"
"26992","264.1529"
"27040","269.106"
"27072","273.1318"
"27120","276.171"
"27168","278.1805"
"27200","279.132"
"27248","279.0122"
"27280","277.8257"
"27328","275.5984"
"27376","272.3719"
"27408","268.1931"
"27456","263.1112"
"27488","257.184"
"27536","250.482"
"27584","243.0855"
"27616","235.0833"
"27664","226.5753"
"27696","217.6694"
"27744","208.4703"
"27792","199.0744"
"27824","189.5752"
"27872","180.0704"
"27904","170.6619"
"27952","161.4527"
"28000","152.5415"
"28032","144.0207"
"28080","135.9798"
"28112","128.504"
"28160","121.6654"
"28208","115.52"
"28240","110.111"
"28288","105.4776"
"28336","101.6599"
"28368","98.69373"
"28416","96.60215"
"28448","95.39254"
"28496","95.06275"
"28544","95.61093"
"28576","97.03673"
"28624","99.32991"
"28656","102.4633"
"28704","106.3988"
"28752","111.0966"
"28784","116.5199"
"28832","122.6356"
"28864","129.4077"
"28912","136.7909"
"28960","144.7266"
"28992","153.1406"
"29040","161.9449"
"29072","171.0434"
"29120","180.3342"
"29168","189.7157"
"29200","199.0865"
"29248","208.344"
"29280","217.3881"
"29328","226.1234"
"29376","234.4596"
"29408","242.3109"
"29456","249.5933"
"29488","256.2207"
"29536","262.1068"
"29584","267.1711"
"29616","271.3463"
"29664","274.5759"
"29696","276.8092"
"29744","278.0047"
"29792","278.1409"
"29824","277.22"
"29872","275.2635"
"29904","272.3058"
"29952","268.391"
"30000","263.5683"
"30032","257.8904"
"30080","251.416"
"30112","244.2162"
"30160","236.3742"
"30208","227.9836"
"30240","219.1506"
"30288","209.996"
"30336","200.6437"
"30368","191.2065"
"30416","181.7852"
"30448","172.4734"
"30496","163.3573"
"30544","154.5174"
"30576","146.0326"
"30624","137.9841"
"30656","130.451"
"30704","123.5035"
"30752","117.2018"
"30784","111.6043"
"30832","106.7683"
"30864","102.7427"
"30912","99.56"
"30960","97.23715"
"30992","95.78296"
"31040","95.20271"
"31072","95.49897"
"31120","96.67262"
"31168","98.71974"
"31200","101.6246"
"31248","105.3575"
"31280","109.8776"
"31328","115.1362"
"31376","121.0807"
"31408","127.6639"
"31456","134.845"
"31488","142.5774"
"31536","150.7982"
"31584","159.4282"
"31616","168.3764"
"31664","177.5469"
"31696","186.8419"
"31744","196.1573"
"31792","205.3833"
"31824","214.4126"
"31872","223.1443"
"31904","231.4865"
"31952","239.3552"
"32000","246.6718"
"32032","253.3576"
"32080","259.3321"
"32112","264.5162"
"32160","268.8365"
"32208","272.232"
"32240","274.6601"
"32288","276.0921"
"32336","276.5067"
"32368","275.891"
"32416","274.2465"
"32448","271.5923"
"32496","267.9622"
"32544","263.4004"
"32576","257.965"
"32624","251.73"
"32656","244.7785"
"32704","237.1911"
"32752","229.044"
"32784","220.421"
"32832","211.4198"
"32864","202.1491"
"32912","192.7239"
"32960","183.2638"
"32992","173.8876"
"33040","164.7074"
"33072","155.8203"
"33120","147.306"
"33168","139.2326"
"33200","131.6683"
"33248","124.6832"
"33280","118.3437"
"33328","112.7084"
"33376","107.8288"
"33408","103.7442"
"33456","100.4766"
"33488","98.03617"
"33536","96.43428"
"33584","95.69135"
"33616","95.83028"
"33664","96.86311"
"33696","98.78197"
"33744","101.5576"
"33792","105.1462"
"33824","109.5011"
"33872","114.5804"
"33904","120.3457"
"33952","126.7569"
"34000","133.7686"
"34032","141.3251"
"34080","149.3615"
"34112","157.8098"
"34160","166.5996"
"34208","175.6506"
"34240","184.8694"
"34288","194.1492"
"34336","203.3758"
"34368","212.4371"
"34416","221.2289"
"34448","229.6532"
"34496","237.6154"
"34544","245.0196"
"34576","251.7703"
"34624","257.7777"
"34656","262.965"
"34704","267.2784"
"34752","270.6886"
"34784","273.1797"
"34832","274.7389"
"34864","275.3535"
"34912","275.0119"
"34960","273.7092"
"34992","271.4488"
"35040","268.2381"
"35072","264.0888"
"35120","259.0262"
"35168","253.0985"
"35200","246.3783"
"35248","238.9603"
"35280","230.9557"
"35328","222.483"
"35376","213.6567"
"35408","204.5811"
"35456","195.3529"
"35488","186.0665"
"35536","176.8224"
"35584","167.7262"
"35616","158.876"
"35664","150.3538"
"35696","142.229"
"35744","134.5698"
"35792","127.4489"
"35824","120.9387"
"35872","115.1047"
"35904","110.0033"
"35952","105.6823"
"36000","102.177"
"36032","99.51507"
"36080","97.72346"
"36112","96.82675"
"36160","96.83701"
"36208","97.74736"
"36240","99.53215"
"36288","102.1541"
"36336","105.5754"
"36368","109.7632"
"36416","114.6828"
"36448","120.2902"
"36496","126.5346"
"36544","133.3647"
"36576","140.7306"
"36624","148.5792"
"36656","156.8489"
"36704","165.4644"
"36752","174.3383"
"36784","183.3788"
"36832","192.4971"
"36864","201.6078"
"36912","210.6238"
"36960","219.4525"
"36992","227.9932"
"37040","236.1358"
"37072","243.7658"
"37120","250.7791"
"37168","257.0892"
"37200","262.6206"
"37248","267.3038"
"37280","271.075"
"37328","273.8829"
"37376","275.6966"
"37408","276.5029"
"37456","276.2943"
"37488","275.0652"
"37536","272.8223"
"37584","269.5948"
"37616","265.4329"
"37664","260.397"
"37696","254.5495"
"37744","247.9565"
"37792","240.6915"
"37824","232.84"
"37872","224.5014"
"37904","215.7884"
"37952","206.8172"
"38000","197.6927"
"38032","188.5042"
"38080","179.33"
"38112","170.248"
"38160","161.3439"
"38208","152.7134"
"38240","144.4565"
"38288","136.6701"
"38336","129.4451"
"38368","122.8659"
"38416","117.0053"
"38448","111.916"
"38496","107.6231"
"38544","104.1304"
"38576","101.435"
"38624","99.53931"
"38656","98.4515"
"38704","98.18226"
"38752","98.7459"
"38784","100.1568"
"38832","102.4167"
"38864","105.5075"
"38912","109.4003"
"38960","114.0619"
"38992","119.4508"
"39040","125.5121"
"39072","132.1823"
"39120","139.3993"
"39168","147.1058"
"39200","155.2402"
"39248","163.7295"
"39280","172.4908"
"39328","181.4349"
"39376","190.4681"
"39408","199.4951"
"39456","208.4194"
"39488","217.1449"
"39536","225.5795"
"39584","233.6353"
"39616","241.2237"
"39664","248.2543"
"39696","254.6404"
"39744","260.2994"
"39792","265.1505"
"39824","269.1192"
"39872","272.1447"
"39904","274.1833"
"39952","275.2082"
"40000","275.2067"
"40032","274.1789"
"40080","272.1375"
"40112","269.1085"
"40160","265.1328"
"40208","260.2664"
"40240","254.5771"
"40288","248.1367"
"40336","241.0197"
"40368","233.3085"
"40416","225.0986"
"40448","216.497"
"40496","207.6156"
"40544","198.5621"
"40576","189.4333"
"40624","180.315"
"40656","171.2887"
"40704","162.4359"
"40752","153.842"
"40784","145.5995"
"40832","137.8077"
"40864","130.5602"
"40912","123.9327"
"40960","117.9804"
"40992","112.7446"
"41040","108.2609"
"41072","104.5614"
"41120","101.6722"
"41168","99.61032"
"41200","98.37971"
"41248","97.97593"
"41280","98.39715"
"41328","99.65009"
"41376","101.7425"
"41408","104.6706"
"41456","108.4136"
"41488","112.9354"
"41536","118.1866"
"41584","124.1092"
"41616","130.6465"
"41664","137.7456"
"41696","145.3486"
"41744","153.3882"
"41792","161.7907"
"41824","170.4765"
"41872","179.3561"
"41904","188.3336"
"41952","197.3133"
"42000","206.2041"
"42032","214.9196"
"42080","223.3715"
"42112","231.4622"
"42160","239.0876"
"42208","246.1462"
"42240","252.5472"
"42288","258.2091"
"42336","263.0564"
"42368","267.0238"
"42416","270.0639"
"42448","272.1509"
"42496","273.2782"
"42544","273.4531"
"42576","272.6876"
"42624","270.9912"
"42656","268.3717"
"42704","264.8434"
"42752","260.4352"
"42784","255.1914"
"42832","249.1679"
"42864","242.4308"
"42912","235.0552"
"42960","227.1262"
"42992","218.7406"
"43040","210.0026"
"43072","201.0212"
"43120","191.9141"
"43168","182.8024"
"43200","173.793"
"43248","164.9708"
"43280","156.4088"
"43328","148.1828"
"43376","140.3767"
"43408","133.0784"
"43456","126.3673"
"43488","120.3073"
"43536","114.9502"
"43584","110.3376"
"43616","106.4989"
"43664","103.4536"
"43696","101.216"
"43744","99.79784"
"43792","99.20653"
"43824","99.44371"
"43872","100.5066"
"43904","102.3887"
"43952","105.0797"
"44000","108.5692"
"44032","112.8467"
"44080","117.8908"
"44112","123.6555"
"44160","130.07"
"44208","137.0524"
"44240","144.5263"
"44288","152.4243"
"44336","160.6788"
"44368","169.2152"
"44416","177.953"
"44448","186.8152"
"44496","195.7268"
"44544","204.6019"
"44576","213.3359"
"44624","221.8136"
"44656","229.9263"
"44704","237.5846"
"44752","244.7143"
"44784","251.2397"
"44832","257.0775"
"44864","262.1462"
"44912","266.3752"
"44960","269.7062"
"44992","272.0973"
"45040","273.526"
"45072","273.9855"
"45120","273.4772"
"45168","272.0093"
"45200","269.598"
"45248","266.2643"
"45280","262.0325"
"45328","256.9348"
"45376","251.0211"
"45408","244.3629"
"45456","237.0493"
"45488","229.1811"
"45536","220.8672"
"45584","212.2161"
"45616","203.3282"
"45664","194.2979"
"45696","185.22"
"45744","176.1921"
"45792","167.3162"
"45824","158.6973"
"45872","150.4359"
"45904","142.6202"
"45952","135.324"
"46000","128.6089"
"46032","122.5251"
"46080","117.1117"
"46112","112.4004"
"46160","108.4212"
"46208","105.2026"
"46240","102.7689"
"46288","101.1377"
"46336","100.3185"
"46368","100.3171"
"46416","101.1397"
"46448","102.7933"
"46496","105.2798"
"46544","108.5906"
"46576","112.7037"
"46624","117.5804"
"46656","123.1635"
"46704","129.3834"
"46752","136.1673"
"46784","143.4433"
"46832","151.1403"
"46864","159.1884"
"46912","167.5201"
"46960","176.0691"
"46992","184.7669"
"47040","193.5381"
"47072","202.2936"
"47120","210.9332"
"47168","219.3563"
"47200","227.4689"
"47248","235.1799"
"47280","242.3961"
"47328","249.0251"
"47376","254.98"
"47408","260.1866"
"47456","264.5845"
"47488","268.1198"
"47536","270.7411"
"47584","272.408"
"47616","273.0956"
"47664","272.7932"
"47696","271.5039"
"47744","269.2441"
"47792","266.0371"
"47824","261.9126"
"47872","256.9156"
"47920","251.1118"
"47952","244.5855"
"48000","237.4276"
"48032","229.726"
"48080","221.5696"
"48128","213.0545"
"48160","204.2827"
"48208","195.3597"
"48240","186.3928"
"48288","177.4866"
"48336","168.738"
"48368","160.2306"
"48416","152.0368"
"48448","144.2282"
"48496","136.8821"
"48544","130.0742"
"48576","123.8705"
"48624","118.3243"
"48656","113.476"
"48704","109.3545"
"48752","105.9831"
"48784","103.3865"
"48832","101.5941"
"48864","100.6327"
"48912","100.517"
"48960","101.2463"
"48992","102.8091"
"49040","105.1845"
"49072","108.3435"
"49120","112.254"
"49168","116.8841"
"49200","122.1964"
"49248","128.1455"
"49280","134.6832"
"49328","141.7599"
"49376","149.3156"
"49408","157.2769"
"49456","165.5647"
"49488","174.0989"
"49536","182.799"
"49584","191.58"
"49616","200.3469"
"49664","208.9952"
"49696","217.422"
"49744","225.5317"
"49792","233.2312"
"49824","240.4263"
"49872","247.0232"
"49920","252.9356"
"49952","258.0936"
"50000","262.4469"
"50032","265.9609"
"50080","268.6112"
"50128","270.3792"
"50160","271.2475"
"50208","271.1996"
"50240","270.2254"
"50288","268.3243"
"50336","265.504"
"50368","261.778"
"50416","257.1697"
"50448","251.7229"
"50496","245.507"
"50544","238.6114"
"50576","231.1321"
"50624","223.1656"
"50656","214.8131"
"50704","206.1786"
"50752","197.3646"
"50784","188.4736"
"50832","179.6087"
"50864","170.8674"
"50912","162.3343"
"50960","154.0816"
"50992","146.1815"
"51040","138.7168"
"51072","131.7747"
"51120","125.4342"
"51168","119.7599"
"51200","114.8021"
"51248","110.5947"
"51280","107.1565"
"51328","104.5"
"51376","102.6399"
"51408","101.5902"
"51456","101.3594"
"51488","101.9488"
"51536","103.3521"
"51584","105.5533"
"51616","108.5299"
"51664","112.2569"
"51696","116.7085"
"51744","121.8568"
"51792","127.6633"
"51824","134.0749"
"51872","141.0302"
"51920","148.4633"
"51952","156.301"
"52000","164.4649"
"52032","172.8765"
"52080","181.4531"
"52128","190.1039"
"52160","198.7365"
"52208","207.2619"
"52240","215.5931"
"52288","223.6422"
"52336","231.3179"
"52368","238.5255"
"52416","245.1708"
"52448","251.1665"
"52496","256.4377"
"52544","260.925"
"52576","264.585"
"52624","267.3888"
"52656","269.3162"
"52704","270.3532"
"52752","270.4936"
"52784","269.7362"
"52832","268.0805"
"52864","265.527"
"52912","262.0836"
"52960","257.7726"
"52992","252.6392"
"53040","246.749"
"53072","240.1745"
"53120","232.9896"
"53168","225.2803"
"53200","217.1495"
"53248","208.703"
"53280","200.0336"
"53328","191.227"
"53376","182.3784"
"53408","173.5968"
"53456","164.9952"
"53488","156.6771"
"53536","148.7269"
"53584","141.2125"
"53616","134.1958"
"53664","127.7443"
"53696","121.9292"
"53744","116.8122"
"53792","112.4358"
"53824","108.8257"
"53872","105.9991"
"53920","103.9709"
"53952","102.7552"
"54000","102.3576"
"54032","102.7737"
"54080","103.9948"
"54128","106.0132"
"54160","108.8203"
"54208","112.3979"
"54240","116.7149"
"54288","121.7314"
"54336","127.4003"
"54368","133.6673"
"54416","140.4737"
"54448","147.7576"
"54496","155.4513"
"54544","163.4815"
"54576","171.7709"
"54624","180.2383"
"54656","188.7987"
"54704","197.3642"
"54752","205.8424"
"54784","214.1351"
"54832","222.1429"
"54864","229.774"
"54912","236.9463"
"54960","243.5859"
"54992","249.6262"
"55040","255.005"
"55072","259.6638"
"55120","263.5495"
"55168","266.6096"
"55200","268.7896"
"55248","270.0433"
"55280","270.3477"
"55328","269.7028"
"55376","268.1201"
"55408","265.6158"
"55456","262.2119"
"55488","257.9401"
"55536","252.8464"
"55584","246.9912"
"55616","240.4451"
"55664","233.2887"
"55696","225.6133"
"55744","217.5153"
"55792","209.0921"
"55824","200.4453"
"55872","191.6844"
"55920","182.9201"
"55952","174.2535"
"56000","165.774"
"56032","157.5628"
"56080","149.6938"
"56128","142.2325"
"56160","135.2419"
"56208","128.7899"
"56240","122.9467"
"56288","117.771"
"56336","113.3021"
"56368","109.5663"
"56416","106.5863"
"56448","104.384"
"56496","102.9783"
"56544","102.3817"
"56576","102.5975"
"56624","103.6221"
"56656","105.4477"
"56704","108.0604"
"56752","111.436"
"56784","115.5375"
"56832","120.3202"
"56864","125.7392"
"56912","131.7481"
"56960","138.2934"
"56992","145.3156"
"57040","152.7564"
"57072","160.5587"
"57120","168.6604"
"57168","176.9887"
"57200","185.4563"
"57248","193.9633"
"57280","202.4112"
"57328","210.7135"
"57376","218.7898"
"57408","226.5531"
"57456","233.9075"
"57488","240.7588"
"57536","247.0238"
"57584","252.6297"
"57616","257.5119"
"57664","261.6089"
"57696","264.8605"
"57744","267.2153"
"57792","268.641"
"57824","269.1221"
"57872","268.6538"
"57920","267.2391"
"57952","264.8908"
"58000","261.6385"
"58032","257.5298"
"58080","252.6208"
"58128","246.9698"
"58160","240.642"
"58208","233.7132"
"58240","226.2643"
"58288","218.3786"
"58336","210.1473"
"58368","201.676"
"58416","193.0796"
"58448","184.4682"
"58496","175.9379"
"58544","167.5707"
"58576","159.4383"
"58624","151.6071"
"58656","144.1452"
"58704","137.1247"
"58752","130.6174"
"58784","124.6853"
"58832","119.3791"
"58864","114.7442"
