"Time (ms)","Trajectory 1"
"49872","-80.60091"
"49904","-89.9228"
"49936","-98.57612"
"49968","-106.5007"
"50000","-113.6478"
"50032","-119.9815"
"50064","-125.4759"
"50096","-130.1129"
"50128","-133.8802"
"50160","-136.7683"
"50192","-138.7707"
"50240","-139.885"
"50272","-140.1132"
"50304","-139.4567"
"50336","-137.9107"
"50368","-135.463"
"50400","-132.1031"
"50432","-127.8345"
"50464","-122.6788"
"50496","-116.6713"
"50528","-109.8575"
"50560","-102.2895"
"50592","-94.02109"
"50640","-85.10232"
"50672","-75.57931"
"50704","-65.49974"
"50736","-54.9196"
"50768","-43.90503"
"50800","-32.52938"
"50832","-20.87241"
"50864","-9.021126"
"50896","2.932964"
"50928","14.8986"
"50960","26.78807"
"50992","38.52001"
"51040","50.02254"
"51073","61.23288"
"51104","72.09147"
"51136","82.53538"
"51168","92.49546"
"51201","101.8997"
"51232","110.6805"
"51264","118.7793"
"51296","126.1469"
"51328","132.7402"
"51360","138.5214"
"51392","143.4622"
"51440","147.5498"
"51472","150.7871"
"51504","153.1828"
"51536","154.7397"
"51568","155.4539"
"51600","155.3173"
"51632","154.3143"
"51664","152.42"
"51696","149.6058"
"51728","145.8429"
"51760","141.1101"
"51792","135.4198"
"51840","128.8352"
"51872","121.4517"
"51904","113.3678"
"51936","104.6726"
"51968","95.44057"
"52000","85.72818"
"52032","75.57474"
"52064","65.00952"
"52096","54.06379"
"52128","42.78173"
"52160","31.22686"
"52192","19.48189"
"52240","7.640086"
"52272","-4.20807"
"52304","-15.97998"
"52336","-27.59653"
"52368","-38.98045"
"52400","-50.05807"
"52432","-60.7581"
"52464","-71.01016"
"52496","-80.74567"
"52528","-89.89904"
"52560","-98.40946"
"52592","-106.2232"
"52640","-113.292"
"52673","-119.5668"
"52704","-124.9985"
"52736","-129.5495"
"52768","-133.2007"
"52800","-135.9455"
"52832","-137.7795"
"52864","-138.6984"
"52896","-138.702"
"52928","-137.7974"
"52960","-135.9983"
"52992","-133.3223"
"53040","-129.7849"
"53072","-125.3992"
"53104","-120.1818"
"53136","-114.1547"
"53168","-107.3424"
"53200","-99.77142"
"53232","-91.47759"
"53264","-82.50957"
"53296","-72.92966"
"53328","-62.81133"
"53360","-52.23386"
"53392","-41.27612"
"53440","-30.01104"
"53472","-18.50522"
"53504","-6.825119"
"53536","4.957102"
"53568","16.76513"
"53600","28.52323"
"53632","40.15547"
"53664","51.5822"
"53696","62.72354"
"53728","73.50584"
"53760","83.8602"
"53792","93.71794"
"53840","103.0127"
"53872","111.6845"
"53904","119.6817"
"53936","126.962"
"53968","133.4918"
"54001","139.2383"
"54032","144.1648"
"54064","148.236"
"54096","151.4262"
"54128","153.7214"
"54160","155.1193"
"54192","155.6256"
"54240","155.2435"
"54272","153.9667"
"54304","151.7823"
"54336","148.6791"
"54369","144.6545"
"54400","139.7215"
"54432","133.9154"
"54464","127.2939"
"54496","119.9194"
"54528","111.8443"
"54560","103.1147"
"54592","93.77892"
"54640","83.89114"
"54672","73.51077"
"54704","62.69985"
"54736","51.52213"
"54768","40.04876"
"54800","28.36118"
"54832","16.54411"
"54864","4.677217"
"54896","-7.16388"
"54928","-18.90015"
"54960","-30.44734"
"54992","-41.72259"
"55040","-52.6511"
"55072","-63.16656"
"55104","-73.20591"
"55136","-82.70319"
"55168","-91.58932"
"55200","-99.7981"
"55232","-107.2715"
"55264","-113.9622"
"55296","-119.8329"
"55328","-124.855"
"55360","-129.011"
"55392","-132.297"
"55440","-134.7141"
"55472","-136.2608"
"55504","-136.9303"
"55536","-136.7122"
"55568","-135.5944"
"55600","-133.5695"
"55632","-130.6387"
"55664","-126.8126"
"55696","-122.1102"
"55728","-116.5615"
"55760","-110.2098"
"55792","-103.1056"
"55840","-95.29826"
"55873","-86.83658"
"55904","-77.77489"
"55936","-68.1729"
"55968","-58.09016"
"56000","-47.58193"
"56032","-36.70124"
"56064","-25.50512"
"56096","-14.05832"
"56128","-2.432473"
"56160","9.294866"
"56192","21.03929"
"56240","32.71193"
"56272","44.22578"
"56304","55.50011"
"56336","66.46134"
"56368","77.0411"
"56400","87.17194"
"56432","96.78556"
"56464","105.816"
"56496","114.2035"
"56528","121.8943"
"56560","128.8391"
"56592","134.9934"
"56640","140.3206"
"56672","144.7959"
"56705","148.4111"
"56736","151.1731"
"56768","153.093"
"56800","154.1741"
"56832","154.41"
"56864","153.7889"
"56896","152.2941"
"56928","149.8996"
"56960","146.5699"
"56992","142.28"
"57040","137.0415"
"57072","130.9062"
"57104","123.9467"
"57136","116.2349"
"57168","107.8327"
"57200","98.79629"
"57232","89.1854"
"57264","79.06599"
"57296","68.50624"
"57328","57.57296"
"57360","46.33262"
"57392","34.85476"
"57440","23.21268"
"57472","11.48149"
"57504","-0.264868"
"57536","-11.95329"
"57568","-23.50838"
"57600","-34.85373"
"57632","-45.9159"
"57664","-56.62444"
"57696","-66.91085"
"57728","-76.70909"
"57760","-85.95538"
"57792","-94.58758"
"57840","-102.5465"
"57872","-109.779"
"57904","-116.2404"
"57936","-121.8958"
"57968","-126.7198"
"58000","-130.6936"
"58032","-133.8025"
"58064","-136.0349"
"58096","-137.3805"
"58128","-137.8316"
"58160","-137.3861"
"58192","-136.0497"
"58240","-133.8335"
"58272","-130.7507"
"58304","-126.8148"
"58336","-122.0401"
"58368","-116.4419"
"58400","-110.0392"
"58432","-102.863"
"58464","-94.9586"
"58496","-86.38038"
"58528","-77.187"
"58560","-67.44117"
"58592","-57.20869"
"58640","-46.55722"
"58672","-35.55676"
"58704","-24.28161"
"58736","-12.80912"
"58768","-1.21464"
"58800","10.43079"
"58832","22.05827"
"58864","33.59697"
"58896","44.97076"
"58928","56.09824"
"58960","66.89653"
"58992","77.28716"
"59040","87.20257"
"59072","96.58671"
"59104","105.3854"
"59136","113.5381"
"59168","120.9816"
"59200","127.6593"
"59232","133.5268"
"59264","138.5551"
"59296","142.7334"
"59328","146.0661"
"59360","148.5621"
"59392","150.2261"
"59440","151.0614"
"59472","151.0702"
"59504","150.2462"
"59536","148.5693"
"59568","146.0141"
"59600","142.561"
"59632","138.2036"
"59664","132.9538"
"59696","126.8435"
"59728","119.919"
"59760","112.2356"
"59792","103.8531"
"59840","94.83515"
"59872","85.25024"
"59904","75.17117"
"59936","64.66991"
"59968","53.81226"
"60000","42.65907"
"60032","31.2736"
"60064","19.726"
"60096","8.092385"
"60128","-3.547161"
"60160","-15.11202"
"60192","-26.52429"
"60240","-37.71012"
"60272","-48.60192"
"60304","-59.13951"
"60336","-69.26604"
"60368","-78.92068"
"60400","-88.03522"
"60432","-96.53654"
"60464","-104.3528"
"60496","-111.4216"
"60528","-117.6956"
"60560","-123.1428"
"60592","-127.746"
"60640","-131.5008"
"60672","-134.4046"
"60704","-136.4452"
"60736","-137.6025"
"60768","-137.8588"
"60800","-137.205"
"60832","-135.6426"
"60864","-133.1847"
"60896","-129.8514"
"60928","-125.663"
"60960","-120.6406"
"60992","-114.8102"
"61040","-108.2057"
"61072","-100.871"
"61104","-92.86064"
"61136","-84.23542"
"61168","-75.0547"
"61200","-65.3732"
"61232","-55.2445"
"61264","-44.72437"
"61296","-33.86993"
"61328","-22.73931"
"61360","-11.39434"
"61392","0.09590562"
"61440","11.65529"
"61472","23.20698"
"61504","34.67721"
"61536","45.99014"
"61568","57.06348"
"61600","67.81223"
"61632","78.15437"
"61665","88.01244"
"61696","97.31385"
"61728","105.9952"
"61760","114.0062"
"61792","121.306"
"61840","127.8568"
"61872","133.6226"
"61904","138.5749"
"61936","142.6972"
"61968","145.9805"
"62001","148.4162"
"62032","150.0005"
"62064","150.7382"
"62096","150.6361"
"62128","149.6888"
"62160","147.8741"
"62192","145.1609"
"62240","141.5261"
"62273","136.9682"
"62304","131.5069"
"62336","125.179"
"62368","118.0334"
"62400","110.1268"
"62432","101.5207"
"62465","92.2843"
"62496","82.49433"
"62528","72.22906"
"62560","61.56132"
"62593","50.5579"
"62640","39.28437"
"62672","27.81089"
"62704","16.21404"
"62736","4.574475"
"62768","-7.027781"
"62800","-18.51651"
"62832","-29.81916"
"62864","-40.86619"
"62896","-51.59034"
"62928","-61.92603"
"62960","-71.80914"
"62992","-81.1773"
"63040","-89.97298"
"63073","-98.14473"
"63104","-105.642"
"63136","-112.4119"
"63168","-118.4051"
"63200","-123.5828"
"63232","-127.9194"
"63264","-131.4037"
"63296","-134.0333"
"63328","-135.804"
"63360","-136.705"
"63392","-136.7229"
"63440","-135.8462"
"63472","-134.0667"
"63504","-131.3845"
"63536","-127.814"
"63568","-123.3827"
"63600","-118.1271"
"63633","-112.0867"
"63664","-105.2993"
"63696","-97.80155"
"63728","-89.63481"
"63760","-80.8461"
"63792","-71.48672"
"63840","-61.61274"
"63872","-51.28555"
"63904","-40.56843"
"63936","-29.52365"
"63969","-18.217"
"64001","-6.725065"
"64032","4.86416"
"64064","16.45999"
"64096","27.98108"
"64128","39.36013"
"64160","50.53746"
"64192","61.45056"
"64240","72.0288"
"64272","82.1958"
"64304","91.87478"
"64336","100.993"
"64368","109.4858"
"64400","117.2999"
"64432","124.3929"
"64464","130.7266"
"64496","136.2645"
"64528","140.9762"
"64560","144.8437"
"64592","147.8604"
"64640","150.0247"
"64672","151.3375"
"64704","151.8001"
"64736","151.4081"
"64768","150.1455"
"64800","147.9899"
"64832","144.9278"
"64864","140.9646"
"64896","136.1226"
"64928","130.432"
"64960","123.9254"
"64992","116.6369"
"65040","108.6086"
"65072","99.898"
"65104","90.5778"
"65136","80.72636"
"65168","70.41505"
"65200","59.70388"
"65232","48.64956"
"65264","37.31663"
"65296","25.78059"
"65328","14.12493"
"65360","2.438736"
"65392","-9.188307"
"65440","-20.67433"
"65472","-31.94887"
"65504","-42.94772"
"65536","-53.60633"
"65568","-63.85871"
"65600","-73.63959"
"65632","-82.88548"
"65664","-91.53459"
"65696","-99.52808"
"65728","-106.8124"
"65760","-113.3404"
"65792","-119.0709"
"65840","-123.9685"
"65872","-128.0068"
"65904","-131.175"
"65936","-133.4767"
"65968","-134.9212"
"66000","-135.5168"
"66032","-135.264"
"66064","-134.1502"
"66096","-132.1572"
"66128","-129.2767"
"66160","-125.519"
"66192","-120.9108"
"66240","-115.4879"
"66272","-109.2891"
"66304","-102.353"
"66336","-94.71747"
"66368","-86.42364"
"66400","-77.51987"
"66432","-68.06253"
"66464","-58.11376"
"66496","-47.74112"
"66528","-37.01913"
"66561","-26.02563"
"66592","-14.8349"
"66640","-3.516207"
"66672","7.862715"
"66704","19.23429"
"66736","30.53216"
"66768","41.6902"
"66800","52.64198"
"66832","63.32076"
"66864","73.658"
"66896","83.58492"
"66928","93.03516"
"66960","101.9441"
"66992","110.2494"
"67040","117.8931"
"67072","124.8232"
"67104","130.9956"
"67136","136.3753"
"67168","140.933"
"67200","144.6432"
"67232","147.4891"
"67264","149.4693"
"67296","150.5939"
"67328","150.8713"
"67360","150.2969"
"67392","148.8519"
"67440","146.5128"
"67472","143.266"
"67504","139.1182"
"67536","134.0958"
"67568","128.2367"
"67600","121.5833"
"67632","114.1835"
"67664","106.093"
"67696","97.37308"
"67728","88.08546"
"67760","78.29039"
"67792","68.0467"
"67840","57.41456"
"67872","46.46087"
"67904","35.26054"
"67936","23.89116"
"67968","12.42975"
"68000","0.953441"
"68032","-10.46104"
"68064","-21.73971"
"68096","-32.81353"
"68128","-43.61866"
"68160","-54.09494"
"68192","-64.18269"
"68240","-73.81789"
"68272","-82.93023"
"68304","-91.44638"
"68336","-99.29638"
"68368","-106.4211"
"68400","-112.7766"
"68432","-118.332"
"68464","-123.0667"
"68496","-126.9658"
"68528","-130.0144"
"68560","-132.1949"
"68592","-133.4924"
"68640","-133.9017"
"68672","-133.4283"
"68704","-132.0843"
"68736","-129.885"
"68768","-126.8457"
"68800","-122.979"
"68832","-118.297"
"68864","-112.8151"
"68896","-106.556"
"68928","-99.55158"
"68960","-91.84168"
"68992","-83.47398"
"69040","-74.50357"
"69072","-64.9939"
"69104","-55.01445"
"69136","-44.63519"
"69168","-33.92463"
"69200","-22.95097"
"69232","-11.78171"
"69264","-0.4837854"
"69296","10.8738"
"69328","22.2195"
"69360","33.48117"
"69392","44.58617"
"69440","55.46223"
"69472","66.03949"
"69504","76.24947"
"69536","86.02348"
"69568","95.29314"
"69600","103.9908"
"69632","112.0502"
"69664","119.4093"
"69696","126.0168"
"69728","131.8351"
"69760","136.8399"
"69792","141.0175"
"69840","144.3632"
"69872","146.8768"
"69904","148.5591"
"69936","149.4093"
"69968","149.4201"
"70000","148.5743"
"70032","146.8445"
"70064","144.2014"
"70096","140.6347"
"70128","136.167"
"70160","130.8447"
"70192","124.7176"
"70240","117.8317"
"70272","110.2349"
"70304","101.9813"
"70336","93.1293"
"70368","83.73804"
"70400","73.86343"
"70432","63.5576"
"70464","52.87721"
"70496","41.89121"
"70528","30.67922"
"70560","19.32264"
"70592","7.897265"
"70640","-3.526552"
"70672","-14.88102"
"70704","-26.10041"
"70736","-37.11845"
"70768","-47.86389"
"70800","-58.26117"
"70832","-68.23658"
"70864","-77.72099"
"70896","-86.64743"
"70928","-94.95058"
"70960","-102.5683"
"71008","-109.4429"
"71040","-115.525"
"71072","-120.776"
"71104","-125.1684"
"71136","-128.686"
"71168","-131.3254"
"71200","-133.0963"
"71233","-134.0152"
"71264","-134.0979"
"71296","-133.3527"
"71328","-131.7774"
"71360","-129.3617"
"71408","-126.098"
"71440","-121.9917"
"71472","-117.0621"
"71504","-111.3342"
"71536","-104.8361"
"71568","-97.60177"
"71600","-89.6728"
"71632","-81.09926"
"71664","-71.94289"
"71696","-62.27642"
"71728","-52.17428"
"71760","-41.70375"
"71808","-30.92529"
"71840","-19.89725"
"71872","-8.678224"
"71905","2.670737"
"71936","14.08146"
"71968","25.47627"
"72000","36.77045"
"72032","47.87751"
"72064","58.71606"
"72096","69.214"
"72128","79.3065"
"72160","88.93031"
"72208","98.02129"
"72240","106.518"
"72272","114.366"
"72304","121.5193"
"72336","127.9391"
"72368","133.5941"
"72400","138.4569"
"72432","142.503"
"72464","145.7166"
"72496","148.0892"
"72528","149.6116"
"72560","150.2739"
"72608","150.0696"
"72640","148.9942"
"72672","147.043"
"72704","144.212"
"72736","140.5002"
"72768","135.9192"
"72800","130.5007"
"72832","124.2877"
"72864","117.3214"
"72896","109.6438"
"72928","101.3072"
"72960","92.37247"
"73008","82.89987"
"73040","72.94524"
"73072","62.56486"
"73104","51.82177"
"73136","40.7892"
"73168","29.54883"
"73200","18.18357"
"73233","6.771069"
"73264","-4.615846"
"73297","-15.90683"
"73328","-27.03484"
"73360","-37.93584"
"73408","-48.54516"
"73440","-58.79317"
"73472","-68.60482"
"73504","-77.90559"
"73536","-86.62744"
"73568","-94.71048"
"73600","-102.1027"
"73632","-108.758"
"73664","-114.6339"
"73696","-119.6935"
"73728","-123.9085"
"73760","-127.2594"
"73808","-129.7376"
"73840","-131.346"
"73872","-132.0925"
"73904","-131.9815"
"73936","-131.0107"
"73968","-129.175"
"74000","-126.4744"
"74032","-122.9208"
"74064","-118.5389"
"74096","-113.3599"
"74128","-107.4169"
"74160","-100.7437"
"74208","-93.37926"
"74240","-85.37076"
"74272","-76.76996"
"74304","-67.62814"
"74336","-57.99656"
"74368","-47.92843"
"74400","-37.47815"
"74432","-26.70277"
"74464","-15.66587"
"74496","-4.439526"
"74528","6.895709"
"74560","18.25321"
"74608","29.54558"
"74640","40.69145"
"74672","51.61988"
"74704","62.26632"
"74736","72.565"
"74768","82.44942"
"74801","91.85633"
"74832","100.7264"
"74864","109.0066"
"74896","116.6528"
"74928","123.6305"
"74960","129.9089"
"75008","135.4564"
"75040","140.237"
"75072","144.2097"
"75104","147.3302"
"75136","149.5594"
"75168","150.8733"
"75200","151.2641"
"75232","150.7334"
"75264","149.2891"
"75296","146.9504"
"75328","143.7507"
"75360","139.7255"
"75408","134.8994"
"75440","129.2858"
"75472","122.9016"
"75504","115.7769"
"75536","107.9549"
"75568","99.48618"
"75601","90.42365"
"75632","80.82267"
"75664","70.74692"
"75696","60.27094"
"75728","49.47472"
"75760","38.43453"
"75808","27.2187"
"75840","15.89476"
"75872","4.538383"
"75904","-6.769869"
"75936","-17.95352"
"75968","-28.94166"
"76000","-39.66579"
"76032","-50.05917"
"76064","-60.05681"
"76096","-69.59376"
"76128","-78.60649"
"76160","-87.03736"
"76208","-94.83524"
"76240","-101.9521"
"76272","-108.3425"
"76304","-113.9663"
"76336","-118.7923"
"76368","-122.7955"
"76400","-125.9554"
"76432","-128.2563"
"76464","-129.6903"
"76496","-130.2605"
"76528","-129.9759"
"76560","-128.8442"
"76608","-126.8709"
"76640","-124.0622"
"76672","-120.4262"
"76704","-115.9756"
"76736","-110.7301"
"76768","-104.7167"
"76800","-97.96914"
"76832","-90.52741"
"76864","-82.43732"
"76896","-73.74734"
"76928","-64.50648"
"76960","-54.76806"
"77008","-44.59521"
"77040","-34.06154"
"77072","-23.24698"
"77104","-12.23077"
"77136","-1.085585"
"77168","10.12305"
"77200","21.33257"
"77232","32.47687"
"77264","43.48207"
"77296","54.26954"
"77328","64.76165"
"77360","74.88419"
"77408","84.56798"
"77440","93.75254"
"77472","102.3873"
"77504","110.428"
"77536","117.8348"
"77568","124.5739"
"77600","130.6143"
"77632","135.9246"
"77664","140.4743"
"77696","144.2319"
"77728","147.1594"
"77760","149.2125"
"77808","150.3515"
"77840","150.5532"
"77872","149.8158"
"77904","148.1556"
"77936","145.6044"
"77968","142.2027"
"78001","137.9902"
"78032","132.9987"
"78064","127.2503"
"78096","120.7612"
"78128","113.5533"
"78160","105.6623"
"78208","97.13772"
"78240","88.03803"
"78272","78.4259"
"78304","68.36829"
"78336","57.93708"
"78368","47.20533"
"78400","36.24337"
"78432","25.11697"
"78464","13.88699"
"78496","2.613104"
"78528","-8.638879"
"78560","-19.79045"
"78608","-30.75181"
"78640","-41.43158"
"78672","-51.74677"
"78704","-61.62661"
"78736","-71.01146"
"78768","-79.84898"
"78800","-88.09014"
"78832","-95.68683"
"78864","-102.5931"
"78896","-108.7694"
"78928","-114.1839"
"78960","-118.8097"
"79008","-122.6207"
"79040","-125.5949"
"79072","-127.7189"
"79104","-128.9892"
"79136","-129.4078"
"79169","-128.9742"
"79200","-127.6817"
"79232","-125.5224"
"79264","-122.495"
"79296","-118.6108"
"79328","-113.8941"
"79360","-108.3791"
"79408","-102.1084"
"79440","-95.13042"
"79472","-87.49418"
"79504","-79.2482"
"79536","-70.44216"
"79568","-61.12814"
"79600","-51.36173"
"79632","-41.20337"
"79664","-30.71785"
"79696","-19.97206"
"79728","-9.033287"
"79760","2.032063"
"79808","13.15958"
"79840","24.28557"
"79872","35.34351"
"79904","46.2607"
"79936","56.95746"
"79968","67.35168"
"80000","77.36681"
"80032","86.93467"
"80064","95.99159"
"80096","104.4769"
"80128","112.3364"
"80160","119.5239"
"80208","126.0003"
"80240","131.7342"
"80272","136.7008"
"80304","140.8762"
"80336","144.2341"
"80368","146.7541"
"80400","148.4296"
"80432","149.2621"
"80464","149.2513"
"80496","148.3887"
"80528","146.6591"
"80560","144.0471"
"80608","140.5499"
"80640","136.1866"
"80672","130.9926"
"80704","125.0094"
"80736","118.2793"
"80768","110.8442"
"80800","102.7463"
"80832","94.03242"
"80864","84.756"
"80896","74.97755"
"80928","64.76447"
"80960","54.19083"
"81008","43.33489"
"81040","32.27346"
"81072","21.07764"
"81104","9.813815"
"81136","-1.450299"
"81168","-12.6395"
"81200","-23.67194"
"81232","-34.46737"
"81265","-44.95423"
"81296","-55.06924"
"81328","-64.75218"
"81360","-73.94281"
"81408","-82.58215"
"81440","-90.6157"
"81472","-97.99615"
"81504","-104.6829"
"81536","-110.6405"
"81568","-115.8388"
"81600","-120.2533"
"81632","-123.8604"
"81664","-126.6345"
"81696","-128.5512"
"81728","-129.5939"
"81760","-129.7567"
"81808","-129.043"
"81840","-127.4611"
"81872","-125.023"
"81905","-121.7446"
"81936","-117.6458"
"81968","-112.7507"
"82000","-107.0888"
"82032","-100.6928"
"82064","-93.59721"
"82096","-85.84078"
"82128","-77.46938"
"82160","-68.53762"
"82208","-59.10995"
"82240","-49.257"
"82272","-39.04707"
"82304","-28.54202"
"82336","-17.80155"
"82368","-6.889247"
"82400","4.126628"
"82432","15.1753"
"82464","26.18419"
"82496","37.07845"
"82528","47.78203"
"82560","58.22058"
"82608","68.32453"
"82640","78.03258"
"82672","87.29362"
"82704","96.06243"
"82736","104.2933"
"82768","111.9382"
"82800","118.9482"
"82832","125.2759"
"82864","130.8763"
"82896","135.7065"
"82928","139.7302"
"82960","142.9215"
"83008","145.2648"
"83040","146.7499"
"83072","147.3684"
"83104","147.112"
"83136","145.9703"
"83168","143.9338"
"83200","141.0035"
"83232","137.1976"
"83264","132.5456"
"83296","127.0837"
"83328","120.855"
"83360","113.9094"
"83408","106.3021"
"83440","98.09081"
"83473","89.33145"
"83504","80.0759"
"83536","70.37128"
"83568","60.26161"
"83600","49.79445"
"83632","39.0285"
"83664","28.03358"
"83696","16.88524"
"83728","5.663265"
"83760","-5.54671"
"83808","-16.65578"
"83840","-27.57938"
"83872","-38.2417"
"83904","-48.57293"
"83936","-58.50691"
"83968","-67.98394"
"84001","-76.95186"
"84032","-85.36328"
"84064","-93.17535"
"84096","-100.3492"
"84128","-106.8438"
"84160","-112.6126"
"84208","-117.6097"
"84240","-121.796"
"84272","-125.143"
"84304","-127.635"
"84336","-129.271"
"84368","-130.0572"
"84400","-129.9986"
"84432","-129.0944"
"84464","-127.3409"
"84496","-124.7369"
"84528","-121.2908"
"84560","-117.0241"
"84608","-111.9687"
"84640","-106.16"
"84672","-99.63219"
"84704","-92.41911"
"84736","-84.56211"
"84768","-76.11445"
"84800","-67.13741"
"84832","-57.69264"
"84864","-47.84032"
"84896","-37.64289"
"84928","-27.16764"
"84960","-16.48355"
"85008","-5.654623"
"85040","5.261452"
"85072","16.20679"
"85104","27.11831"
"85136","37.92856"
"85168","48.56785"
"85201","58.9633"
"85232","69.03736"
"85264","78.71072"
"85296","87.90781"
"85328","96.56091"
"85360","104.6132"
"85408","112.0209"
"85441","118.7522"
"85472","124.7822"
"85504","130.0847"
"85536","134.627"
"85568","138.3757"
"85600","141.3073"
"85632","143.4088"
"85664","144.6683"
"85696","145.0726"
"85728","144.6104"
"85760","143.2765"
"85808","141.0701"
"85840","137.9928"
"85872","134.0541"
"85904","129.278"
"85936","123.7053"
"85968","117.3912"
"86000","110.398"
"86032","102.7826"
"86064","94.58835"
"86096","85.84872"
"86128","76.59835"
"86160","66.88093"
"86208","56.75059"
"86240","46.26961"
"86272","35.5051"
"86304","24.52937"
"86336","13.42363"
"86368","2.275594"
"86400","-8.829753"
"86432","-19.81539"
"86464","-30.61209"
"86496","-41.15788"
"86528","-51.39513"
"86560","-61.26305"
"86608","-70.69248"
"86640","-79.60973"
"86672","-87.94508"
"86705","-95.63696"
"86736","-102.6323"
"86768","-108.8872"
"86800","-114.3678"
"86832","-119.051"
"86864","-122.9231"
"86896","-125.9755"
"86928","-128.2011"
"86960","-129.592"
"87008","-130.1412"
"87040","-129.8443"
"87072","-128.7"
"87104","-126.7119"
"87136","-123.8909"
"87168","-120.2553"
"87200","-115.8255"
"87232","-110.6219"
"87264","-104.6691"
"87296","-98.00008"
"87328","-90.65625"
"87360","-82.68571"
"87408","-74.14352"
"87440","-65.08948"
"87472","-55.58394"
"87504","-45.68873"
"87536","-35.47068"
"87568","-24.99888"
